car,price,body,mileage,engV,engType,registration,year,model,drive
Toyota,14400,sedan,80,2.4,Petrol,yes,2008,Camry,front
Skoda,14400,sedan,156,1.6,Diesel,yes,2011,Superb,front
Smart,14450,other,27,NA,Other,yes,2013,Fortwo,front
Citroen,14462.65275,hatch,1,1.6,Diesel,yes,2015,C4,front
Volkswagen,14499,van,164,2,Diesel,yes,2013,T5 (Transporter) груз,front
Volkswagen,14500,sedan,1,1.6,Other,yes,2016,Polo,front
Toyota,14500,sedan,127,2.4,Gas,yes,2008,Camry,front
Honda,14500,sedan,123,2,Petrol,yes,2009,Accord,front
Volkswagen,14500,van,168,2,Diesel,yes,2012,T5 (Transporter) груз,front
Kia,14500,sedan,91,2,Petrol,yes,2013,Cerato,front
Honda,14500,sedan,78,2,Petrol,yes,2010,Accord,front
Skoda,14500,sedan,130,1.9,Diesel,yes,2013,Octavia A5,front
Toyota,14500,sedan,147,2.4,Gas,yes,2006,Camry,front
Hyundai,14500,sedan,134,2,Gas,yes,2012,Sonata,front
Lexus,14500,other,130,3.5,Petrol,yes,2007,ES 350,front
Skoda,14500,sedan,40,1.8,Petrol,yes,2012,Octavia A5,front
Opel,14500,vagon,95,1.4,Petrol,yes,2012,Insignia,front
Seat,14500,sedan,40,1.2,Petrol,yes,2014,Toledo,front
Peugeot,14500,sedan,75,1.6,Petrol,yes,2013,508,front
Renault,14500,sedan,98,1.5,Diesel,yes,2014,Fluence,front
Volkswagen,14500,vagon,229,2,Diesel,yes,2009,Passat B6,front
Audi,14500,hatch,60,1.2,Petrol,yes,2011,A1,front
Hyundai,14500,crossover,140,2,Gas,yes,2011,Tucson,front
Skoda,14600,sedan,58,1.8,Petrol,yes,2012,Octavia A5,front
Renault,14600,other,169,2.3,Diesel,yes,2013,Master груз.,front
Nissan,14673,hatch,34,NA,Other,yes,2013,Leaf,front
Toyota,14699,sedan,155,NA,Petrol,yes,2006,Camry,front
Toyota,14700,sedan,139,3.5,Petrol,yes,2008,Camry,front
Renault,14700,crossover,61,1.5,Diesel,yes,2013,Duster,front
Toyota,14700,sedan,131,3.5,Gas,yes,2007,Camry,front
Toyota,14700,sedan,141,3.5,Petrol,yes,2008,Camry,front
Volkswagen,14700,sedan,97,1.4,Gas,yes,2012,Passat B7,front
Nissan,14700,hatch,21,NA,Other,yes,2013,Leaf,front
Toyota,14700,hatch,98,1.6,Gas,yes,2013,Auris,front
Kia,14712.555,sedan,1,1.6,Petrol,yes,2015,Cerato,front
Peugeot,14799,vagon,130,1.6,Diesel,yes,2012,508,front
Mazda,14800,sedan,30,2,Petrol,yes,2009,6,front
Hyundai,14800,sedan,52,NA,Petrol,yes,2012,Elantra,front
Skoda,14800,sedan,12,1.6,Petrol,yes,2012,Octavia A5,front
Honda,14800,sedan,140,2.4,Petrol,yes,2008,Accord,front
Volkswagen,14800,sedan,85,1.4,Petrol,yes,2013,Jetta,front
Volkswagen,14800,van,65,1.6,Diesel,yes,2012,Caddy пасс.,front
Volkswagen,14800,sedan,143,2,Diesel,yes,2010,Passat B6,front
Hyundai,14800,sedan,99,2,Gas,yes,2011,Sonata,front
Skoda,14827.7064,hatch,1,1.2,Petrol,yes,2016,Spaceback,front
Citroen,14849.64,van,1,1.6,Diesel,yes,2016,Berlingo пасс.,front
Toyota,14850,hatch,51,1.6,Petrol,yes,2013,Auris,front
Hyundai,14850,sedan,75,18,Gas,yes,2012,Elantra,front
Volkswagen,14899,van,158,2,Diesel,yes,2012,T5 (Transporter) груз,front
Hyundai,14900,sedan,74,2.4,Gas,yes,2012,Sonata,front
Skoda,14900,hatch,87,1.8,Petrol,yes,2012,Octavia A5,front
Skoda,14900,hatch,710,1.8,Petrol,yes,2012,Octavia A5,front
Toyota,14900,sedan,149,3.5,Gas,yes,2008,Camry,front
Toyota,14900,sedan,106,2.4,Petrol,yes,2008,Camry,front
Toyota,14900,other,175,3.5,Gas,yes,2008,Camry,front
Toyota,14900,sedan,110,3.5,Petrol,yes,2008,Camry,front
Volkswagen,14900,van,170,1.6,Diesel,yes,2012,Touran,front
Skoda,14900,sedan,108,1.9,Diesel,yes,2012,Octavia A5,front
Volkswagen,14900,vagon,165,1.4,Petrol,yes,2013,Passat B7,front
Volkswagen,14900,vagon,170,1.6,Diesel,yes,2011,Passat B7,front
Honda,14900,other,60,2.4,Gas,yes,2008,Accord,front
Toyota,14900,hatch,100,1.8,Other,yes,2010,Prius,front
Volkswagen,14900,sedan,73,NA,Petrol,yes,2012,Jetta,front
Nissan,14931.15,sedan,1,1.6,Petrol,yes,2015,Sentra,front
Skoda,14950,sedan,85,1.8,Petrol,yes,2012,Octavia A5,front
Nissan,14999,hatch,31,1,Other,yes,2013,Leaf,front
Nissan,14999,crossover,70,2,Petrol,yes,2010,Qashqai,front
Nissan,14999,sedan,66,2.5,Petrol,yes,2010,Teana,front
Volkswagen,14999,vagon,128,1.4,Gas,yes,2011,Passat B7,front
Renault,14999,van,54,66,Other,yes,2012,Kangoo пасс.,front
Nissan,14999,crossover,70,2,Petrol,yes,2010,Qashqai,front
Nissan,14999,hatch,21,NA,Other,yes,2013,Leaf,front
Nissan,15000,crossover,46,1.6,Petrol,yes,2013,Juke,front
Nissan,15000,hatch,22,NA,Other,yes,2014,Leaf,front
Nissan,15000,crossover,23,2,Petrol,yes,2010,Qashqai,front
Nissan,15000,other,30,NA,Other,yes,2013,Leaf,front
Mazda,15000,sedan,78,2,Petrol,yes,2010,6,front
Honda,15000,sedan,129,2.4,Gas,yes,2010,Accord,front
Audi,15000,vagon,154,2,Diesel,yes,2008,A6,front
Volkswagen,15000,van,275,2.5,Diesel,yes,2008,T5 (Transporter) пасс.,front
Chevrolet,15000,sedan,75,1.8,Gas,yes,2014,Cruze,front
Honda,15000,hatch,65,1.8,Petrol,yes,2010,Civic,front
Nissan,15000,sedan,92,3.5,Petrol,yes,2008,Teana,front
Kia,15000,sedan,69,1.6,Gas,yes,2013,Cerato,front
Honda,15000,other,180,2.4,Petrol,yes,2008,Accord,front
Audi,15000,hatch,66,1.2,Petrol,yes,2011,A1,front
Nissan,15000,other,96,3.5,Petrol,yes,2008,Altima,front
Renault,15000,sedan,21,1.5,Diesel,yes,2014,Fluence,front
Volkswagen,15000,vagon,69,1.4,Petrol,yes,2012,Touran,front
Opel,15000,sedan,123,2,Petrol,yes,2009,Insignia,front
Ford,15000,van,31,1.5,Diesel,yes,2015,Tourneo Courier,front
Peugeot,15000,sedan,98,1.6,Diesel,yes,2011,3008,front
Skoda,15100,sedan,56,1.8,Petrol,yes,2011,Octavia A5,front
Fiat,15100,vagon,29,1.4,Gas,yes,2014,500 L,front
Ford,15195.3906,hatch,0,99.99,Petrol,yes,2016,Fiesta,front
Honda,15199,sedan,126,2.4,Petrol,yes,2008,Accord,front
Volkswagen,15200,van,132,2.5,Diesel,yes,2009,T5 (Transporter) пасс.,front
Skoda,15200,sedan,98,1.8,Petrol,yes,2011,Superb,front
Kia,15200,vagon,87,1.6,Diesel,yes,2013,Ceed,front
Volkswagen,15200,sedan,185,1.4,Petrol,yes,2011,Golf VI,front
Renault,15200,other,173,2.3,Diesel,yes,2013,Master груз.,front
Honda,15200,other,90,3.5,Gas,yes,2008,Accord,front
Hyundai,15246.075,sedan,1,1.6,Petrol,yes,2016,Elantra,front
Ford,15300,vagon,78,NA,Petrol,yes,2014,Focus,front
Toyota,15300,other,116,2.4,Petrol,yes,2009,Camry,front
Skoda,15300,vagon,140,1.6,Diesel,yes,2012,Superb,front
Nissan,15300,hatch,33,NA,Other,yes,2014,Leaf,front
Volvo,15300,crossover,165,2.5,Petrol,yes,2005,XC90,front
Alfa Romeo,15300,sedan,62,2.2,Petrol,yes,2009,159,front
Nissan,15300,hatch,25,NA,Other,yes,2013,Leaf,front
Honda,15300,sedan,46,1.8,Petrol,yes,2013,Civic,front
Ford,15400,vagon,92,1.6,Gas,yes,2013,Focus,front
Toyota,15400,sedan,152,3.5,Gas,yes,2007,Avalon,front
BMW,15400,vagon,179,2,Diesel,yes,2007,520,front
Nissan,15444,hatch,61,NA,Other,yes,2013,Leaf,front
Suzuki,15486.9,hatch,0,1.2,Petrol,yes,2016,Swift,front
Audi,15499,sedan,177,2,Diesel,yes,2007,A6,front
Toyota,15500,sedan,120,3.5,Petrol,yes,2008,Camry,front
Ford,15500,crossover,68,2.5,Diesel,yes,2010,Kuga,front
Skoda,15500,vagon,112,1.8,Petrol,yes,2011,Superb,front
Opel,15500,van,180,2,Diesel,yes,2010,Vivaro пасс.,front
Volkswagen,15500,sedan,80,1.4,Petrol,yes,2013,Jetta,front
Nissan,15500,hatch,24,NA,Other,yes,2012,Leaf,front
Volkswagen,15500,sedan,178,2,Diesel,no,2013,Passat B7,front
Skoda,15500,sedan,98,1.8,Petrol,yes,2010,Superb,front
Hyundai,15500,sedan,85,10,Petrol,yes,2011,Sonata,front
Skoda,15500,hatch,69,1.8,Petrol,yes,2012,Octavia A5,front
Audi,15500,vagon,180,2,Diesel,yes,2007,A6,front
Volvo,15500,sedan,99,2,Petrol,yes,2011,S40,front
Hyundai,15500,crossover,22,2,Petrol,yes,2010,IX35,front
Toyota,15500,sedan,140,2.4,Gas,yes,2007,Camry,front
Ford,15500,hatch,27,NA,Other,yes,2012,Focus Electric,front
Hyundai,15500,sedan,125,2,Petrol,yes,2012,Sonata,front
Skoda,15500,vagon,180,1.8,Petrol,yes,2011,Superb,front
Fiat,15500,van,26,1.4,Petrol,yes,2014,500 L,front
Toyota,15500,sedan,129,3.5,Other,yes,2008,Camry,front
Nissan,15500,sedan,115,2.5,Gas,yes,2011,Teana,front
Ford,15505.425,hatch,1,1,Petrol,yes,2015,Focus,front
Skoda,15520,sedan,0,1.2,Petrol,yes,2016,Rapid,front
Mazda,15523.95,sedan,0,1.6,Petrol,yes,2016,3,front
Toyota,15600,sedan,165,3.5,Gas,yes,2008,Camry,front
Renault,15635.1,vagon,0,1.5,Diesel,yes,2016,Dokker пасс.,front
Nissan,15656.589,crossover,0,1.6,Petrol,yes,2016,Juke,front
Nissan,15658,hatch,49,NA,Other,yes,2013,Leaf,front
Renault,15672.15,van,0,1.5,Diesel,yes,2016,Dokker пасс.,front
Nissan,15700,hatch,22,0.11,Other,yes,2013,Leaf,front
Toyota,15700,sedan,108,NA,Petrol,yes,2008,Camry,front
Toyota,15700,sedan,125,3.5,Petrol,yes,2008,Camry,front
Volkswagen,15700,sedan,110,1.8,Petrol,yes,2011,Passat B7,front
Mitsubishi,15700,other,68,1.8,Petrol,yes,2011,ASX,front
Peugeot,15700,vagon,55,1.6,Diesel,yes,2012,3008,front
Volkswagen,15700,sedan,110,1.8,Petrol,yes,2011,Passat B7,front
Nissan,15700,hatch,42,NA,Other,yes,2013,Leaf,front
Skoda,15800,sedan,39,1.8,Petrol,yes,2013,Octavia A5,front
Volkswagen,15800,van,194,2,Diesel,yes,2012,T5 (Transporter) груз,front
Nissan,15800,crossover,42,1.6,Petrol,yes,2013,Juke,front
Kia,15800,crossover,125,2,Gas,yes,2010,Sportage,front
Volkswagen,15800,sedan,56,1.4,Other,yes,2013,Jetta,front
Audi,15800,hatch,123,1.4,Petrol,yes,2010,A3,front
Skoda,15800,vagon,155,1.6,Diesel,yes,2012,Superb,front
Renault,15820.35,sedan,0,1.5,Diesel,yes,2016,Fluence,front
Nissan,15861,hatch,29,NA,Other,yes,2014,Leaf,front
Volkswagen,15880,vagon,139,1.4,Gas,yes,2011,Passat B7,front
Volkswagen,15900,sedan,103,NA,Petrol,yes,2012,Jetta,front
Volkswagen,15900,sedan,77,1.4,Petrol,yes,2012,Jetta,front
Volkswagen,15900,other,160,1.8,Petrol,yes,2010,Passat B6,front
Nissan,15900,other,30,1.6,Petrol,yes,2013,Juke,front
Ford,15900,hatch,11,1,Petrol,yes,2015,Focus,front
Opel,15900,other,84,2,Diesel,yes,2010,Vivaro пасс.,front
Audi,15900,hatch,160,1.4,Petrol,yes,2011,A3,front
SsangYong,15900,crossover,42,2,Diesel,yes,2014,Korando,front
Volkswagen,15900,vagon,1,2,Diesel,yes,2012,T6 (Transporter) груз,front
Nissan,15990,hatch,12,NA,Other,yes,2014,Leaf,front
Ford,15999,sedan,67,2,Petrol,yes,2011,Mondeo,front
Alfa Romeo,15999,hatch,60,1.4,Petrol,yes,2012,Giulietta,front
Mazda,16000,sedan,47,2,Petrol,yes,2011,6,front
Volkswagen,16000,hatch,26,1.2,Petrol,yes,2014,Polo,front
Honda,16000,sedan,46,1.8,Petrol,yes,2012,Civic,front
Toyota,16000,sedan,89,1.8,Other,yes,2011,Avensis,front
Nissan,16000,crossover,54,1.6,Petrol,yes,2013,Juke,front
Mitsubishi,16000,crossover,59,NA,Petrol,yes,2012,ASX,front
Ford,16000,van,26,1.6,Diesel,yes,2014,Tourneo Connect пасс.,front
Toyota,16030,sedan,90,2.5,Gas,yes,2012,Camry,front
Peugeot,16042.65,hatch,1,1.6,Diesel,yes,2015,308,front
Kia,16153.8,vagon,1,1.6,Petrol,yes,2016,Ceed,front
Volkswagen,16200,hatch,44,1.4,Petrol,yes,2012,Golf VI,front
Honda,16200,sedan,90,2.4,Petrol,yes,2008,Accord,front
Kia,16200,crossover,137,2,Gas,yes,2012,Sportage,front
Lexus,16200,sedan,86,3.5,Petrol,yes,2008,ES 350,front
Volkswagen,16200,sedan,116,2,Diesel,yes,2011,Passat B7,front
Nissan,16200,hatch,35,NA,Other,yes,2015,Leaf,front
Nissan,16238,hatch,27,NA,Other,yes,2013,Leaf,front
Skoda,16300,sedan,103,1.8,Petrol,yes,2012,Superb,front
Nissan,16300,crossover,43,2,Petrol,yes,2013,Qashqai,front
Kia,16300,crossover,100,1.7,Diesel,yes,2012,Sportage,front
Nissan,16300,crossover,32,1.6,Petrol,yes,2012,Juke,front
Hyundai,16300,sedan,93,2.4,Gas,yes,2012,Sonata,front
Peugeot,16300,vagon,1,1.2,Petrol,yes,2016,2008,front
Ford,16350,sedan,50,2,Petrol,yes,2012,Mondeo,front
Kia,16400,hatch,54,1.6,Diesel,yes,2013,Ceed,front
Audi,16400,vagon,152,2,Diesel,yes,2011,A4,front
Ford,16400,hatch,6,1,Petrol,yes,2015,Focus,front
Nissan,16431.675,crossover,1,1.6,Petrol,yes,2015,Juke,front
Volkswagen,16450,van,143,2,Diesel,yes,2012,T5 (Transporter) груз,front
Suzuki,16487.25,crossover,0,1.6,Petrol,yes,2016,Vitara,front
Nissan,16499,crossover,373,1.6,Petrol,yes,2011,Juke,front
Honda,16500,sedan,147,2.4,Petrol,yes,2009,Accord,front
Mercedes-Benz,16500,other,107,2.2,Diesel,yes,2010,Vito пасс.,front
Nissan,16500,hatch,32,NA,Other,yes,2013,Leaf,front
Volkswagen,16500,sedan,123,1.8,Petrol,yes,2010,Passat B6,front
Nissan,16500,crossover,60,1.6,Petrol,yes,2013,Qashqai,front
Nissan,16500,hatch,11,NA,Other,yes,2015,Leaf,front
Volkswagen,16500,sedan,87,NA,Other,yes,2012,Passat B7,front
Audi,16500,vagon,171,2,Diesel,yes,2008,A6,front
Skoda,16500,sedan,94,1.9,Diesel,yes,2012,Octavia A5,front
Hyundai,16500,sedan,87,2.4,Petrol,yes,2011,Sonata,front
Audi,16500,sedan,136,3.2,Petrol,yes,2007,A6,front
Nissan,16500,sedan,2,NA,Other,yes,2015,Leaf,front
Nissan,16500,sedan,87,2.5,Petrol,yes,2013,Teana,front
SsangYong,16500,crossover,22,2,Diesel,yes,2013,Korando,front
Nissan,16500,hatch,40,NA,Other,yes,2014,Leaf,front
Ford,16561.35,hatch,0,1.2,Petrol,yes,2016,Focus,front
Nissan,16600,hatch,13,NA,Other,yes,2014,Leaf,front
Ford,16600,hatch,30,NA,Other,yes,2013,Focus Electric,front
Toyota,16672.5,hatch,1,1.6,Petrol,yes,2016,Auris,front
Nissan,16699,hatch,24,NA,Other,yes,2013,Leaf,front
Nissan,16700,hatch,39,NA,Other,yes,2015,Leaf,front
Skoda,16700,sedan,98,1.8,Gas,yes,2011,Superb,front
Lexus,16700,sedan,125,3.5,Other,yes,2007,ES 350,front
Honda,16700,sedan,71,2,Petrol,yes,2011,Accord,front
Volkswagen,16700,sedan,175,2,Petrol,yes,2011,Passat CC,front
Lexus,16700,sedan,172,3.5,Petrol,yes,2007,ES 350,front
Lexus,16700,sedan,118,3.5,Other,yes,2007,ES 350,front
Audi,16700,vagon,131,2,Diesel,yes,2009,A4,front
Nissan,16700,crossover,65,1.6,Petrol,yes,2013,Juke,front
SsangYong,16750,crossover,54,2,Diesel,yes,2013,Korando,front
Honda,16777,sedan,77,2.4,Petrol,yes,2011,Accord,front
Volkswagen,16800,vagon,149,1.4,Gas,yes,2013,Passat B7,front
Volkswagen,16800,other,164,2,Diesel,yes,2010,T5 (Transporter) пасс.,front
Audi,16800,hatch,47,1.2,Petrol,yes,2013,A3,front
Audi,16800,sedan,47,1.2,Petrol,yes,2013,A3,front
Nissan,16800,hatch,13,NA,Other,yes,2014,Leaf,front
Mazda,16900,sedan,65,2.5,Petrol,yes,2011,6,front
Ford,16900,sedan,80,2,Petrol,yes,2011,Mondeo,front
Volkswagen,16900,van,121,2,Diesel,yes,2014,T5 (Transporter) груз,front
Toyota,16900,hatch,20,1.6,Petrol,yes,2014,Auris,front
Ford,16900,sedan,79,2,Petrol,yes,2012,Mondeo,front
Kia,16900,sedan,72,2,Petrol,yes,2012,Optima,front
Volkswagen,16950,sedan,38,2,Diesel,yes,2014,Jetta,front
Nissan,16990,crossover,70,1.6,Petrol,yes,2014,Juke,front
Volkswagen,16999,sedan,105,1.8,Petrol,yes,2011,Passat B7,front
Volkswagen,16999,sedan,0,1.6,Petrol,yes,2016,Jetta,front
Audi,16999,hatch,69,1.4,Petrol,yes,2012,A1,front
Skoda,16999,hatch,57,1.8,Petrol,yes,2013,Octavia A7,front
Skoda,16999,sedan,57,1.8,Petrol,yes,2013,Octavia A7,front
Lexus,16999,sedan,150,3.5,Gas,yes,2008,ES 350,front
Nissan,17000,hatch,38,NA,Other,yes,2013,Leaf,front
Nissan,17000,hatch,20,NA,Other,yes,2014,Leaf,front
Toyota,17000,sedan,95,2,Gas,yes,2011,Avensis,front
Lexus,17000,sedan,130,3.5,Petrol,yes,2006,ES 350,front
Skoda,17000,sedan,80,1.4,Petrol,yes,2014,Octavia A7,front
Nissan,17000,hatch,25,NA,Other,yes,2014,Leaf,front
Volvo,17000,sedan,135,1.6,Petrol,yes,2012,S60,front
Honda,17100,sedan,90,2.4,Petrol,yes,2010,Accord,front
Volkswagen,17191.2,sedan,0,1.6,Petrol,yes,2016,Jetta,front
Volkswagen,17200,other,15,1.2,Petrol,yes,2014,Golf VII,front
Toyota,17200,sedan,50,1.6,Petrol,yes,2013,Corolla,front
Hyundai,17200,crossover,45,2,Petrol,yes,2013,IX35,front
Skoda,17200,sedan,102,1.8,Petrol,yes,2013,Superb,front
Volkswagen,17200,van,230,3.2,Gas,yes,2008,Multivan,front
Nissan,17200,crossover,65,1.6,Petrol,yes,2013,Juke,front
Nissan,17300,hatch,24,NA,Other,yes,2013,Leaf,front
Opel,17300,vagon,220,2,Diesel,yes,2009,Insignia,front
Toyota,17300,other,135,3.5,Gas,yes,2009,Camry,front
Kia,17300,crossover,58,1.7,Diesel,yes,2012,Sportage,front
Toyota,17394.0858,hatch,0,1.33,Petrol,yes,2016,Yaris,front
Volkswagen,17400,sedan,73,1.8,Petrol,yes,2012,Passat B7,front
Ford,17499,sedan,79,2,Diesel,yes,2014,Mondeo,front
Nissan,17499,crossover,36,1.6,Petrol,yes,2013,Juke,front
Nissan,17500,hatch,62,NA,Other,yes,2013,Leaf,front
Mitsubishi,17500,crossover,38,1.8,Petrol,yes,2012,ASX,front
Audi,17500,sedan,94,1.8,Petrol,yes,2008,A4,front
Volkswagen,17500,vagon,160,1.4,Petrol,yes,2011,Passat B7,front
Volkswagen,17500,sedan,76,1.8,Petrol,yes,2012,Passat B7,front
Hyundai,17500,sedan,60,1.8,Petrol,yes,2013,Elantra,front
Hyundai,17500,crossover,138,2.2,Diesel,yes,2010,Santa FE,front
Volkswagen,17500,sedan,144,1.4,Petrol,yes,2012,Passat CC,front
Skoda,17500,sedan,58,NA,Petrol,yes,2011,Superb,front
Nissan,17500,hatch,50,NA,Other,yes,2014,Leaf,front
Hyundai,17500,vagon,3,1.6,Diesel,yes,2014,i30,front
Honda,17500,sedan,57,2,Petrol,yes,2012,Accord,front
Audi,17500,vagon,144,2,Diesel,yes,2010,A4,front
Toyota,17500,hatch,45,1.6,Petrol,yes,2014,Auris,front
Alfa Romeo,17500,hatch,800,1.4,Petrol,yes,2012,Giulietta,front
Skoda,17500,sedan,127,1.8,Petrol,yes,2012,Superb,front
Opel,17500,sedan,147,2,Diesel,yes,2009,Insignia,front
Opel,17555,vagon,191,NA,Diesel,yes,2009,Insignia,front
Toyota,17595,sedan,131,2,Petrol,yes,2011,Avensis,front
Peugeot,17598.75,vagon,0,1.6,Diesel,yes,2016,Partner пасс.,front
Hyundai,17599,crossover,58,2,Petrol,yes,2011,IX35,front
Seat,17600,hatch,28,1.4,Petrol,yes,2014,Leon,front
Renault,17639.46795,crossover,0,1.2,Petrol,yes,2016,Captur,front
Volkswagen,17650,sedan,110,1.8,Petrol,yes,2012,Passat B7,front
Kia,17650,crossover,78,2,Petrol,yes,2013,Sportage,front
Mazda,17650,sedan,34,2,Petrol,yes,2014,6,front
Nissan,17700,hatch,21,0.11,Other,yes,2014,Leaf,front
Nissan,17700,vagon,30,NA,Other,yes,2013,Leaf,front
Kia,17700,crossover,50,2,Petrol,yes,2012,Sportage,front
Toyota,17700,sedan,30,1.6,Petrol,yes,2014,Corolla,front
Lexus,17700,sedan,110,3.5,Petrol,yes,2008,ES 350,front
Honda,17700,sedan,84,2,Petrol,yes,2011,Accord,front
Mercedes-Benz,17800,van,162,1.8,Diesel,yes,2012,B 180,front
Mercedes-Benz,17800,van,162,1.8,Diesel,yes,2012,B 180,front
Mercedes-Benz,17800,van,162,1.8,Diesel,yes,2012,B 180,front
Peugeot,17800,sedan,90,2,Diesel,yes,2013,508,front
Kia,17800,sedan,114,1.7,Diesel,yes,2013,Sportage,front
Lexus,17800,sedan,150,3.5,Petrol,yes,2007,ES 350,front
Nissan,17800,sedan,2,1.6,Petrol,yes,2016,Sentra,front
Nissan,17800,sedan,73,3.5,Gas,yes,2011,Teana,front
Peugeot,17895.15,hatch,0,1.6,Diesel,yes,2016,308,front
Skoda,17900,sedan,65,1.8,Petrol,yes,2013,Superb,front
Skoda,17900,sedan,57,1.4,Petrol,yes,2012,Superb,front
Volkswagen,17900,van,92,1.4,Petrol,yes,2012,Sharan,front
Volkswagen,17900,vagon,115,1.8,Petrol,yes,2012,Passat B7,front
Volkswagen,17900,other,123,1.8,Petrol,yes,2010,Passat CC,front
Lexus,17900,sedan,125,3.5,Gas,yes,2007,ES 350,front
Ford,17900,hatch,43,NA,Other,yes,2013,Focus,front
Honda,17900,other,88,2.4,Petrol,yes,2011,Accord,front
Skoda,17900,sedan,13,1.8,Petrol,yes,2012,Octavia A5,front
Volkswagen,17900,crossover,70,1.4,Petrol,yes,2012,Tiguan,front
Volkswagen,17900,other,119,2,Diesel,yes,2012,T6 (Transporter) пасс.,front
Toyota,17900,sedan,35,1.6,Petrol,yes,2014,Corolla,front
Nissan,17900,sedan,30,3.5,Petrol,yes,2010,Maxima,front
Volkswagen,17900,sedan,192,2.5,Diesel,yes,2007,Multivan,front
Volkswagen,17900,sedan,96,2.5,Petrol,yes,2013,Passat B7,front
Mazda,17900,sedan,48,2,Petrol,yes,2013,6,front
Toyota,17950,sedan,87,2.4,Petrol,yes,2010,Camry,front
Ford,17950,van,90,1.6,Diesel,yes,2014,Tourneo Connect пасс.,front
Lexus,17990,sedan,126,3.5,Petrol,yes,2007,ES 350,front
Ford,17999,sedan,32,NA,Other,yes,2014,Focus Electric,front
Nissan,18000,hatch,45,NA,Other,yes,2013,Leaf,front
Honda,18000,sedan,116,2,Gas,yes,2011,Accord,front
Peugeot,18000,other,88,1.6,Petrol,yes,2010,RCZ,front
Peugeot,18000,vagon,5,1.6,Petrol,yes,2015,2008,front
Nissan,18000,hatch,27,NA,Other,yes,2013,Leaf,front
Volkswagen,18000,vagon,18,1.6,Diesel,yes,2011,Passat B7,front
Volkswagen,18000,sedan,110,2,Diesel,yes,2013,Passat B7,front
Toyota,18100,hatch,30,1.6,Petrol,yes,2013,Auris,front
Hyundai,18100,sedan,0,1.6,Petrol,yes,2015,Elantra,front
Volkswagen,18100,other,195,2,Diesel,yes,2011,T5 (Transporter) пасс.,front
Citroen,18154.5,other,0,1.6,Diesel,yes,2016,Berlingo пасс.,front
Volkswagen,18200,hatch,23,1.4,Petrol,yes,2013,Golf VI,front
Skoda,18255,sedan,0,1.6,Petrol,yes,2016,Rapid,front
Volkswagen,18300,van,1,2.2,Diesel,yes,2013,T5 (Transporter) груз,front
Audi,18300,vagon,190,2,Diesel,yes,2011,A6,front
Hyundai,18300,hatch,0,1.4,Petrol,yes,2016,i20,front
Hyundai,18300,hatch,0,1.6,Petrol,yes,2016,i30,front
Toyota,18300,hatch,30,1.6,Petrol,yes,2014,Auris,front
Audi,18300,sedan,125,2,Diesel,yes,2009,A6,front
Audi,18400,vagon,151,2,Diesel,yes,2010,A4,front
Nissan,18421.26,sedan,0,1.6,Petrol,yes,2015,Sentra,front
Nissan,18500,hatch,9,NA,Other,yes,2015,Leaf,front
Audi,18500,sedan,137,NA,Petrol,yes,2009,A6,front
Volkswagen,18500,sedan,74,1.8,Petrol,yes,2011,Passat CC,front
Nissan,18500,sedan,119,3.5,Gas,yes,2010,Teana,front
Nissan,18500,hatch,50,NA,Other,yes,2014,Leaf,front
Volkswagen,18500,vagon,125,2,Diesel,yes,2011,Passat B7,front
Skoda,18500,sedan,68,1.8,Petrol,yes,2013,Octavia A7,front
Chevrolet,18500,sedan,51,2.4,Gas,yes,2012,Malibu,front
Honda,18500,sedan,1,1.5,Petrol,yes,2016,Civic,front
Skoda,18520,hatch,0,1.6,Petrol,yes,2016,Spaceback,front
Honda,18600,vagon,98,2.4,Gas,yes,2011,Accord,front
Volkswagen,18600,sedan,2,1.6,Petrol,yes,2015,Jetta,front
Toyota,18600,hatch,73,1.6,Petrol,yes,2013,Auris,front
Volkswagen,18700,other,145,2,Diesel,yes,2011,T5 (Transporter) груз,front
Volkswagen,18700,vagon,196,2,Diesel,yes,2011,Passat B7,front
Honda,18700,sedan,75,2,Gas,yes,2011,Accord,front
Volkswagen,18800,vagon,106,1.6,Diesel,yes,2013,Passat B7,front
Toyota,18800,sedan,47,2.4,Petrol,yes,2009,Camry,front
Toyota,18800,vagon,89,1.8,Petrol,yes,2012,Avensis,front
Volkswagen,18900,other,45,2,Diesel,yes,2013,Passat B7,front
Volkswagen,18900,sedan,75,1.8,Petrol,yes,2011,Passat B7,front
Lexus,18900,sedan,80,3.5,Petrol,yes,2007,ES 350,front
Opel,18900,sedan,69,2,Petrol,yes,2011,Insignia,front
Mazda,18900,sedan,10,1.5,Petrol,yes,2014,3,front
Volkswagen,18900,hatch,56,2,Petrol,yes,2012,Golf GTI,front
Renault,18932.55,hatch,0,1.5,Diesel,yes,2016,Megane,front
Toyota,18950,sedan,45,1.8,Petrol,yes,2014,Avensis,front
Nissan,18999,hatch,8,NA,Other,yes,2013,Leaf,front
Volkswagen,18999,sedan,122,1.8,Petrol,yes,2012,Passat CC,front
Nissan,19000,crossover,70,1.6,Petrol,yes,2012,Qashqai,front
Volkswagen,19000,sedan,109,1.8,Petrol,yes,2012,Passat B7,front
